0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,12.235804,11.50306,0.0,0.0,0.0,7.750514,28.653214,0.0,23.691154,30.55903,0.0,5.208157,0.0,34.9792,18.203619,13.275704,0.0,0.0,0.0,26.228338,16.067602,0.0,33.54969,16.771418,2.9819748,0.0,39.59517,23.774664,0.0,19.982744,0.0,0.0,10.7659645,0.0,0.0,0.0,0.0,23.740185,3.5072436,11.722669,0.0,0.0,11.382641,6.6781826,10.320157,37.035637,0.0,34.726826,5.580567,16.798815,0.0,0.0,0.5472029,0.0,0.0,28.632734,9.157345,22.558268,26.818396,0.0,0.0,0.0,2.7314897
0.0,24.153362,0.0,0.0,0.37183696,0.0,0.0,0.0,0.0,20.664797,23.756453,0.0,0.0,28.502327,24.052277,18.458372,0.0,1.8919086,0.0,0.0,7.784647,5.819888,2.9894714,0.0,0.0,1.5129678,0.0,6.157935,0.0,0.0,0.0,4.3788533,0.0,0.0,2.250142,7.9797125,0.0,0.0,0.0,4.4475093,0.0,10.144471,0.0,0.0,7.211259,8.672057,25.707876,26.842157,0.0,0.0,0.0,17.900534,6.3206944,3.5485106,18.061237,1.4703348,16.736845,0.0,0.0,20.13417,0.0,0.0,5.0719814,0.0
0.0,5.959046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.865782,0.0,0.0,9.760406,0.0,12.417346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.207022,0.0,0.0,15.461166,0.0,13.122223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.611408,0.0,0.0,1.4596704,0.0,0.0,26.072554,0.0,0.0,20.469347,0.0,0.0,10.679541,0.0,0.0,0.0,0.0,0.0,0.0,6.37437
0.0,0.0,0.0,0.0,0.0,17.11653,3.5250106,0.0,24.56062,0.0,0.0,0.0,0.0,0.0,36.074944,0.0,3.1809878,0.0,12.849717,0.0,7.691266,0.0,0.0,17.290285,9.677691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.468653,0.0,0.0,0.0,0.0,0.0,0.0,17.091528,7.943503,0.0,0.0,0.0,0.0,0.0,11.69106,0.0,14.710983,0.0,30.333273,0.0,21.10771,38.60338,17.716993,0.51249534,0.0,3.5771766,0.0,0.0,0.0,30.679089,0.0
15.262892,0.52112246,22.09021,18.41193,0.34297806,16.628834,21.03483,0.0,1.7099309,12.676597,7.534123,0.0,8.270372,0.0,13.239821,20.893124,1.5081567,0.0,0.0,15.807678,0.0,0.0,16.82525,20.80148,13.7165365,0.0,0.0,22.744862,0.0,0.0,2.5330424,0.0,0.91741085,0.0,20.327309,17.95826,0.0,2.0267487,0.52895117,22.194942,0.0,9.296608,0.0,0.0,9.981619,25.954416,0.44483286,2.1123872,1.2764177,16.753471,11.237532,2.970005,15.17769,12.915329,0.0,28.55592,11.616494,7.9182887,0.0,0.0,0.0,14.854734,24.767305,0.0
0.0,33.42956,35.30505,32.274513,0.0,0.0,20.901964,32.92741,32.923508,37.957775,32.857937,0.0,25.551208,37.76348,25.19335,0.0,2.0033479,25.249779,34.724697,0.0,0.0,0.0,20.769722,46.83841,22.454239,33.30908,30.177387,0.0,0.0,0.0,30.131115,38.906895,0.0,0.0,0.0,35.17443,25.89426,7.105399,0.0,0.0,30.396357,31.317595,0.0,37.157433,0.0,38.743717,0.0,4.4924293,11.1303,0.0,11.281946,22.040285,32.279022,0.0,0.0,14.158288,42.160557,17.147472,27.172178,22.962185,0.0,0.0,26.281618,22.877323
9.205907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1941195,0.0,0.0,4.646592,0.0,0.0,0.0,6.7496967,0.0,0.0,0.0,0.0,10.797274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3604538,0.0,0.0,0.0,1.5060152,0.0,0.0,0.0,4.76163,0.0,0.0,11.223552,0.0,0.0,0.0,0.0,4.4446526,5.235993,0.0,2.469859,0.0,6.4739428,9.8356,2.7268677,0.0,0.0
2.4264948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.534092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8368478,0.0,7.085496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.511446,0.0,0.0,0.0,0.0,17.753075,9.55723,0.0,17.537737,0.0,0.0,6.826232,1.5187087,0.0,19.55565,0.0,0.0,0.0,6.762362,0.0,4.5121717,4.7637453,0.0,0.0,0.0,1.7337348,0.0,0.0,0.0,0.0,0.0,2.7607346,0.0,5.854115,2.4487185,7.584965,0.0,0.0,0.0,0.0,12.030842,5.773646,0.0,12.960636,2.0738304,2.0435927,0.0,0.0,0.0,15.539153,0.0,19.434578,0.0,7.7977333,11.035764,11.66894,7.643412,16.403175,14.690963,16.380625,13.1102295,10.485182,22.644,0.52690613
0.0,0.0,0.0,0.0,0.0,1.7305906,0.0,0.0,0.0,0.0,0.0,0.0,5.0337954,0.0,11.381494,4.3482914,0.0,0.0,0.0,0.0,0.0,9.427173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836361,0.0,0.0,0.0,0.0,0.0,0.0,8.046432,3.4598765,11.382578,6.509411,0.0,0.0,0.0,0.0,12.325224,0.0,0.0,0.0,0.0,0.7560447,0.0,0.0,0.0,0.0,8.081011,0.0,0.0,0.0,0.0,4.155329,0.0,0.0,0.0,0.0
0.0,8.005489,0.0,16.130968,15.685151,0.0,14.510091,0.0,23.952078,0.0,0.0,6.243095,0.0,0.0,10.193123,0.0,13.882824,0.0,8.991247,0.0,3.0659945,15.732593,10.929503,0.0,22.98138,0.0,1.9125031,8.932649,0.0,0.0,13.618366,0.0,2.2312279,1.0151412,0.0,0.0,0.0,7.6817393,10.866461,0.0,0.0,0.0,0.0,0.0,1.8450894,0.05843681,0.0,0.0,17.988417,0.0,23.064445,3.0937781,2.360322,14.315313,0.0,10.854645,0.0,4.495862,0.0,0.0,0.0,22.446865,0.0,0.7129704
0.0,0.0,0.0,0.0,0.0,14.520591,0.0,6.8599687,0.0,0.0,0.0,0.0,0.3757785,0.0,0.0,0.0,6.9643908,0.0,6.6991878,0.0,0.0,6.6033864,0.0,0.0,15.822612,0.0,0.0,0.0,0.0,0.0,3.2779934,0.0,19.702593,0.0,31.631323,0.0,20.136698,0.0,0.0,0.0,0.6403427,0.0,0.0,0.0,12.453966,0.0,17.025694,0.0,0.0,0.0,27.270306,3.3276696,0.24230099,0.0,0.0,2.9048574,1.7240369,0.0,0.0,0.0,0.0,0.0,0.0,2.7444968
19.157047,19.669426,0.0,0.0,22.621798,22.097483,12.014977,0.0,15.279421,0.4354173,0.0,0.0,0.0,0.0,0.0,12.952533,0.0,20.949627,23.569935,0.0,12.1798,0.0,0.0,20.600006,0.0,0.0,0.0,25.221682,7.0922847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.07375,0.0,14.313727,0.0,7.4399266,22.65069,0.0,14.590707,7.8119707,0.0,0.0,0.0,0.0,13.921624,0.0,35.17194,4.7347927,30.16426,10.072649,0.0,0.0,0.0,7.601473,12.875221,16.18447,30.351389,27.64207
4.9588747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9038854,0.0,5.797627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.484588,0.0,0.0,0.0,0.0,9.290621,15.041496,0.0,3.71117,0.0
1.4458773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.195194,0.0,0.0,0.0,8.000271,0.0,6.6648884,0.0,0.0,0.0,0.0,0.0,0.0,12.933156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6228766,0.0,2.3360186,0.0,0.0,18.42802,0.0,0.0,0.0,15.390669,0.0,0.0,0.0,0.0,0.0,16.975119,0.0,0.0,18.753166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16.502535,0.0,0.0,0.0,24.62967,22.239107,0.0,35.531998,0.0,0.0,7.849421,29.522932,0.0,42.243397,0.0,0.0,18.975327,30.115345,0.0,25.187151,0.0,0.0,0.0,0.0,29.34802,26.378193,24.407537,9.556369,0.0,0.0,0.0,0.0,28.110163,10.134473,5.684754,0.0,0.0,14.672287,2.5217652,27.40852,0.0,0.0,16.514908,0.0,0.0,0.0,15.871563,22.903416,4.5131035,14.298651,33.962986,0.0,2.0122416,21.575909,44.78631,11.670821,17.444237,16.838919,0.0,0.0,24.03098,15.100879,0.0
17.670198,27.105026,36.99778,27.368633,0.94590336,17.390093,0.0,30.448889,24.599607,33.25667,24.015123,0.0,22.511473,29.230911,21.546946,33.637302,0.0,1.2124658,29.664541,10.959405,0.0,24.239876,1.0653728,15.309274,2.033478,3.9470332,30.383305,30.52878,21.44376,0.0,23.577488,16.24351,18.431541,35.184826,2.3868768,29.564457,0.0,27.658623,26.661215,26.613297,7.48999,26.267515,13.582194,26.873041,0.0,18.117243,0.0,25.99164,34.61078,0.5599063,21.853662,11.82348,0.0,0.0,25.498993,28.055822,27.232618,7.6422415,28.47035,4.325321,0.0,0.0,6.708086,25.241314
13.584007,14.384568,26.985409,33.95326,0.0,0.0,0.0,22.691504,24.266273,26.26122,10.716355,0.0,15.785293,25.21595,16.282814,28.881601,0.0,0.0,25.059076,0.0,0.0,29.157806,0.0,0.0,21.90329,0.0,0.0,19.407726,26.426483,0.0,21.8909,24.137934,0.0,16.27608,6.01258,9.696902,32.843964,27.365572,0.0,20.432335,11.007651,26.255812,21.889906,6.3609295,10.135374,0.0,19.943829,27.604885,15.563262,22.150871,0.0,20.120028,0.0,0.0,11.707469,26.44145,26.497404,3.9080527,0.0,0.0,24.188032,0.0,0.0,28.69958
18.884401,19.55122,22.213371,22.908447,18.653185,1.366595,11.9612055,28.180975,6.7949457,12.35138,10.714219,17.56032,3.7578976,3.0969992,18.54534,16.413227,19.592474,22.689306,20.113224,20.895327,21.03529,7.4795623,22.971714,24.032833,10.168514,16.724627,24.37248,25.129282,26.037315,26.063828,19.86725,18.799217,5.9724636,19.120686,22.01284,20.529081,8.238225,2.2927842,26.198458,24.04795,16.260307,15.043886,12.149896,26.189316,21.800068,17.925097,19.788599,8.510804,27.027372,14.668023,23.01209,16.35043,24.864975,24.476824,17.069914,13.66061,14.400858,23.983131,25.112131,8.03827,20.988235,13.357796,13.4793005,16.483252
17.372236,19.875542,23.382664,25.814367,21.74261,4.073871,13.527458,27.888403,9.9545,15.939168,9.455018,22.743828,5.886934,7.1446095,22.604082,12.931246,23.445253,17.76995,21.404654,21.447435,25.562477,9.698659,26.779028,26.176804,13.392497,21.586042,21.183792,26.1241,23.55205,23.03806,16.214922,25.211374,8.411734,24.503878,19.441477,23.110912,8.053196,6.363873,28.529905,24.449669,22.078775,18.171293,13.596393,27.22771,19.872654,20.871801,17.60356,10.60361,25.648119,18.782402,23.578829,19.736177,22.073803,24.776861,15.962305,17.167051,16.306396,23.862488,22.927927,12.8336525,20.831827,13.735177,14.856974,19.336206
0.0,8.56574,13.4751835,0.0,0.0,0.0,14.52254,7.4171567,0.0,0.0,0.0,0.0,0.0,0.0,13.606423,0.0,0.0,4.379195,0.0,0.0,0.0,9.257661,0.0,1.5694511,0.2510776,0.0,1.0432769,12.450316,0.0,0.0,5.883912,0.0,1.3158963,0.0,0.0,0.0,0.0,7.636508,3.1146727,0.0,0.0,4.965672,4.386867,4.8665032,0.0,0.0,1.0926609,0.0,0.0,10.915756,0.0,0.0,0.0,9.706541,1.220253,0.0,0.0,10.523767,0.0,7.245802,1.8068779,0.0,2.303758,0.0
0.0,23.40976,0.0,0.0,0.0,5.843795,0.0,0.0,14.411993,0.0,0.0,14.174754,22.49001,0.0,33.39467,0.0,0.0,21.933374,8.805731,0.0,26.02425,0.0,0.0,0.0,0.0,28.819292,21.677263,22.054268,0.0,0.0,0.0,0.0,0.0,15.918048,12.232546,0.0,12.099288,0.0,2.004257,2.228043,5.8770676,0.0,0.0,6.539493,0.0,0.0,10.555255,21.334116,19.456264,15.398855,1.4990087,27.561693,0.0,0.0,7.398161,33.31197,17.471445,11.414951,10.800144,0.0,0.0,1.1325274,1.616578,0.0
0.0,0.0,0.0,9.291763,0.0,0.0,14.21035,0.0,8.88043,18.924576,4.9922442,14.301063,0.0,7.167615,2.8060546,12.102935,13.864547,0.0,5.4875474,0.0,0.0,11.440477,0.0,0.0,0.0,0.0,5.6037173,0.0,0.0,8.489654,12.315377,0.0,0.0,0.0,0.0,9.236138,6.434725,0.0,0.0,0.0,0.0,0.0,0.0,10.571413,1.8166957,0.0,24.65116,0.0,0.0,0.0,0.0,3.3343878,13.4656515,0.0,0.0,0.0,0.0,0.0,8.249595,22.326792,0.0,0.82142216,9.16702,0.0
1.136217,0.0,10.779831,23.971888,0.0,0.0,0.0,10.168539,0.0,0.0,0.0,0.0,2.6242495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5898695,0.0,0.0,0.0,10.981415,0.0,0.0,0.0,14.444832,7.5545154,9.077593,0.0,0.0,0.0,0.0,3.9584935,11.761626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.047839,25.437397,0.0,0.0,10.043986,0.0,0.0,0.0,0.0,8.367345,12.846521,0.0,0.0,1.9971886,0.0,0.0
3.4977095,22.889908,22.479313,3.9775121,10.306944,17.49738,22.846735,16.313585,20.15268,8.388829,12.75173,4.2150364,17.986303,5.9447875,29.453596,11.562682,15.355306,17.051369,12.914974,16.450634,19.130856,15.557542,7.9173746,7.9808817,20.357418,6.2611456,9.640224,17.380558,7.0996456,6.950511,15.574171,12.03523,15.683966,11.088198,11.611598,20.396736,6.6050253,21.437683,15.8996525,10.550516,10.021488,11.5622,20.015163,17.121634,11.9592705,18.555899,10.112514,11.177677,17.328432,17.285267,10.660603,26.44428,7.674307,15.826704,16.72476,20.123034,7.669707,23.56298,1.049365,3.3604171,6.192701,20.222105,16.808851,0.89039075
11.673723,8.64656,39.254803,37.957855,30.500162,4.616896,23.583431,34.508682,28.635084,32.37015,33.644573,31.268444,34.263,24.706646,0.0,9.613088,29.447409,7.0467124,26.500973,26.61312,21.33189,13.112757,34.326134,37.964985,32.170906,30.284588,25.950804,34.11727,20.944899,12.4215,33.609943,30.37047,30.95422,31.494982,0.0,37.6974,27.14268,6.806722,28.304344,18.774994,30.936401,35.156307,16.246115,28.45057,23.86995,28.59513,16.470667,37.152683,14.511451,16.775656,33.051067,6.8378983,25.80238,19.31436,3.5867856,36.59416,33.343224,20.957699,17.048092,20.725271,25.783382,9.536386,23.878162,20.522322
0.0,2.6109638,0.0,0.0,0.0,3.9930923,0.0,0.0,23.753183,0.0,0.0,0.0,0.0,0.0,0.0,21.750744,0.0,0.0,1.7243037,0.0,0.0,2.3471282,1.32609,15.177784,0.0,0.0,0.0,15.114338,27.186213,0.0,0.0,0.0,13.611214,0.0,0.0,0.0,0.0,26.060902,0.0,27.7229,0.0,10.66274,21.095387,3.4292316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.640316,0.0,15.45339,4.2542706,0.0,0.0,0.0,21.82914,13.059358,13.669684,17.75593,22.679989
0.0,0.0,0.0,1.1322329,0.0,0.0,8.663803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.589264,0.0,8.899008,0.0,0.0,8.006412,14.181353,1.1620356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.442846,0.0,0.0,0.0,0.0,0.0,0.0,17.184286,0.0,7.365907,16.732706,0.0,0.0,0.0,0.0,0.0,0.0,1.0849748,0.0,0.0,24.434912,0.0,0.0,0.0
0.0,10.107956,0.99810517,0.0,0.0,0.0,0.0,2.9993923,0.0,0.0,0.0,0.0,0.0,3.016955,8.436243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2549279,0.0,0.9588204,0.0,0.0,0.0,0.65442115,0.0,0.0,0.0,0.0,0.0,0.0,18.65288,0.0
0.0,0.0,6.146476,11.403683,0.0,0.0,0.0,0.0,0.0,35.993053,0.0,5.989914,0.0,0.0,0.0,31.243269,38.123043,10.017378,19.513622,0.0,0.0,26.303072,25.62188,0.0,7.7448144,13.923798,0.0,3.450295,0.0,8.116845,28.812153,0.0,29.34287,0.0,9.039952,0.0,0.0,0.0,0.0,19.8564,2.6180103,0.0,0.0,22.346415,0.0,0.0,8.214831,0.0,0.0,0.0,0.0,0.0,12.538318,0.0,0.0,0.0,13.764835,0.0,0.0,10.184716,0.0,0.0,0.0,24.134281
0.0,0.0,0.0,0.0,0.778091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8913114,0.0,0.0,0.0,1.5729947,0.0,0.0,0.0,0.0,0.0,0.0,12.264556,0.0,3.572071,0.0,0.0,0.0,0.0,0.0,0.0,12.57164,0.0,0.0,0.0,7.6863604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.027265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956792,0.0,0.0,0.0,0.0,0.0,0.040532112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6185324,0.0,0.0,0.0,0.0,0.0,24.362947,0.0,0.0,0.0,0.0,0.0,5.238797,0.0,0.0,13.231699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.06146,0.0,0.0,0.0,0.0
3.11778,0.0,1.3229347,21.781317,11.935019,0.0,0.0,5.1364923,0.0,0.12002623,5.8480186,3.929341,0.0,0.0,6.705747,16.096058,1.970039,0.0,0.0,0.0,16.474625,0.0,0.76911724,18.153915,26.072277,17.643143,2.4837909,0.0,0.0,0.0,6.6463947,4.372762,0.0,0.0,7.008583,0.0,7.26465,0.0,0.0,0.0,0.0,0.0,0.0,1.8145757,0.0,0.0,0.0,19.436388,0.0,0.0,0.0,0.0,4.449172,0.0,9.018361,0.0,20.27161,2.9194832,17.002256,0.0,17.687609,0.0,0.0,0.0
9.970814,0.0,0.97604907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.149668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9838743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3166904,0.0,0.0,0.0,0.0,6.1798353,4.9065466,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76969,0.0,0.0,10.141377,0.0,0.0,0.0,0.0,3.4034038,0.0,0.0,0.35392118,0.0,0.0,0.0,5.5979958,0.0,0.0,0.0,0.0,0.8441957,0.0,0.0,0.0,0.8012459,0.37935793,0.0,0.0,0.0,0.0,0.0,0.0,8.617139,0.0,0.0,0.0,0.0,8.826335,0.0,0.80552304,0.0,0.0,0.0,0.0,0.0,0.0,5.301572,0.0,0.0,0.0,0.0,4.4801474,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.055434406,0.0,0.0,0.0,0.0,0.0,0.0,1.9783903,0.0,8.200589,0.0,3.5455017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1016085,3.0280282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5091085,0.0,0.0,0.0,0.0,0.0,0.0,0.6184313,0.0,0.0,0.0,0.0,0.0,0.0,1.9077526,0.0,0.0,0.0,3.6211944,0.0,0.0,18.298058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.112695,0.0
7.980583,0.0,11.951794,0.0,0.0,18.545135,0.0,13.71063,0.0,0.0,0.0,0.0,0.0,2.3882658,0.0,0.0,2.7917538,13.549738,7.6546435,10.2757225,8.499681,0.0,0.0,0.0,0.0,1.3692124,13.17247,0.0,8.309132,8.558794,0.0,0.0,0.0,0.0,0.0,0.0,18.646513,9.756275,10.72974,17.672974,21.288694,1.5712271,0.0,0.0,11.995764,0.0,21.508484,0.0,0.0,0.0,10.327272,14.587796,0.0,0.0,11.50968,13.430232,5.9726653,0.0,0.0,0.0,17.983353,0.0,4.2816963,0.0
0.0,0.0,26.835794,0.0,0.0,1.1979339,19.816866,0.0,29.266066,0.0,23.988323,0.0,5.422156,0.0,0.0,29.254656,0.0,25.090302,0.0,0.0,0.0,0.6680694,0.0,0.0,0.0,0.0,20.348003,0.0,0.0,0.0,0.0,0.0,16.476751,0.0,0.0,0.0,0.0,27.508347,6.441787,10.866604,0.0,13.369046,0.30073583,29.605244,0.0,9.130243,7.33421,17.02339,0.0,28.57505,19.565493,0.0,0.0,0.0,0.0,29.785315,0.0,0.0,0.0,24.62318,0.0,0.0,0.0,0.0
0.0,0.0,29.426609,0.0,38.9411,0.0,0.0,30.990606,0.0,4.074647,0.0,23.026554,1.8880522,13.225217,0.0,0.0,30.202332,29.127033,28.560867,27.973337,27.62469,0.0,20.917242,24.839474,13.823134,34.757286,26.673695,0.0,12.566638,0.0,40.777977,9.720047,20.293427,32.478344,22.582766,28.388763,13.1229515,5.0760746,14.643503,25.300407,0.0,24.27098,30.397995,15.129423,28.45568,0.0,29.382265,0.0,30.252764,16.762167,18.170725,0.0,20.281645,13.055717,7.015501,16.91647,22.127234,14.775936,0.40767968,7.702154,13.02386,0.0,3.829407,9.1922035
3.8688128,10.713414,0.0,0.0,0.0,0.0,13.448752,0.0,8.550331,5.763562,18.15956,11.068297,17.880846,14.050215,0.0,0.0,0.15626943,0.005617082,0.0,14.578018,15.319009,9.544608,0.0,0.0,3.52632,7.1659226,15.3721695,13.479287,0.0,0.0,10.237337,2.022058,11.66389,0.0,0.0,0.0,12.829224,0.0,0.0,0.0,0.0,0.0,2.423267,0.0,0.0,0.0,34.37268,12.121742,22.951387,0.0,0.0,20.992243,0.0,0.0,0.0,1.0867953,0.0,1.4895823,0.0,0.0,0.0,0.0,7.533243,0.0
9.663382,9.757613,22.868538,18.123007,10.709524,18.050335,6.0018806,8.450202,11.824924,17.00292,20.09274,1.5414462,28.259485,0.0,23.665947,22.032438,8.821788,13.439857,10.5762615,7.5892487,5.033882,3.9195523,13.381698,21.802406,18.600986,8.597432,20.883488,23.655787,13.831917,6.8136616,7.045207,11.029584,2.337295,3.3143213,12.589625,8.305778,16.738045,22.194263,13.129763,13.329127,0.65578055,12.533425,16.779633,2.1422782,11.797926,29.432627,4.1605,16.458565,7.2091765,11.733795,3.6823459,19.3085,8.328939,10.764835,9.89172,24.90399,1.0690672,15.015726,5.69741,0.0,0.0,10.4986925,20.029694,2.6467457
2.575728,0.0,0.0,0.0,0.0,2.9406853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.933211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51467,0.0,0.0,0.0,0.0,0.12099588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5507798,12.143249,0.0,0.0,0.0,0.0,0.0,9.014992,0.0,0.0,0.0
1.0611079,6.787209,15.923962,0.0,0.0,0.0,0.0,1.1427542,0.0,18.309324,0.0,14.796673,0.0,0.0,0.0,13.638857,4.419828,19.678938,0.0,0.0,0.0,0.0,3.6396437,2.0779324,0.0,0.0,0.0,15.323798,0.0,8.188977,2.0755253,0.0,0.0,0.0,2.4780715,0.0,0.0,17.169998,0.0,11.706504,0.0,0.0,0.0,6.8460817,4.859678,0.0,0.0,14.153635,0.0,0.0,0.0,0.16808158,14.362646,0.0,14.303373,0.0,0.0,0.0,0.0,1.6340895,0.7961429,3.62996,0.0,4.2700405
0.0,0.0,14.239452,25.232937,0.0,0.0,0.0,19.824745,0.0,20.335918,0.0,0.0,0.0,0.0,22.393675,18.483034,0.0,19.914917,14.881802,10.627318,13.310477,0.0,4.0292797,0.0,15.218923,10.512686,0.0,17.926973,0.0,6.1692867,0.0,3.5145226,2.3795679,0.0037392974,14.898568,0.0,1.2840279,14.17858,3.1816897,23.872108,23.91254,0.0,0.0,12.526747,0.0,0.0,5.0891232,11.186205,0.0,17.93407,0.0,0.0,0.0,13.770189,0.0,17.768877,19.133467,0.0,0.0,3.8183267,2.7924793,12.749029,0.09535813,9.391935
0.0,5.8536425,0.0,0.0,0.0,5.9741416,2.2087162,2.7708862,7.5005026,0.0,0.0,0.0,15.580018,0.0,0.0,0.0,2.257152,0.0,0.0,21.393003,13.776468,0.0,0.0,0.0,0.0,0.0,7.61579,0.0,0.0,0.0,3.2552803,15.922351,11.38648,0.0,0.7764609,3.122545,7.073378,11.431321,7.522509,0.91667706,5.0816984,15.978904,0.0,0.0,19.203543,0.0,0.0,0.0,0.0,30.963066,0.0,4.684274,12.320575,6.0686398,16.904867,6.3856754,0.0,5.049754,9.396837,8.939111,11.99051,10.328923,17.654402,0.0
0.0,0.0,0.0,10.450392,0.0,1.9290318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4500193,0.0,0.0,0.0,0.0,18.029928,0.0,3.1828885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.102682,0.0,0.0,11.562553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.721003,2.53731,7.7732935,0.0,0.0,0.0,0.0,0.0,9.465439,0.0,0.0,0.0,25.703989,12.020145,0.0,0.0,1.7446494,3.5858014,0.0,0.0,0.0,10.800191,10.5374365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5194874,8.772558,0.0,13.16672,0.0,0.0,0.0,14.199982,0.0,0.0,0.0,0.0,8.215827,14.551089,0.0,0.0,0.0,0.0,0.0,0.0,7.9156647,6.983338,0.0,0.0,0.0,0.0,0.0,0.0,8.8057995,1.8930026
